id,kind,category,material,default_zone,rarity_tag,profile
Plant_Flower_Common_Pink,block,block_misc,,1,common,misc
Plant_Flower_Common_Pink2,block,block_misc,,1,common,misc
Plant_Flower_Common_Poisoned,block,block_misc,,1,common,misc
Plant_Flower_Common_Poisoned2,block,block_misc,,1,common,misc
Plant_Flower_Common_Purple,block,block_misc,,1,common,misc
Plant_Flower_Common_Purple2,block,block_misc,,1,common,misc
Plant_Flower_Common_Red,block,block_misc,,1,common,misc
Plant_Flower_Common_Red2,block,block_misc,,1,common,misc
Plant_Flower_Common_Violet,block,block_misc,,1,common,misc
Plant_Flower_Common_Violet2,block,block_misc,,1,common,misc
Plant_Flower_Common_White,block,block_misc,,1,common,misc
Plant_Flower_Common_White2,block,block_misc,,1,common,misc
Plant_Flower_Common_Yellow,block,block_misc,,1,common,misc
Plant_Flower_Common_Yellow2,block,block_misc,,1,common,misc
Plant_Flower_Flax_Blue,block,block_misc,,1,common,misc
Plant_Flower_Flax_Orange,block,block_misc,,1,common,misc
Plant_Flower_Flax_Pink,block,block_misc,,1,common,misc
Plant_Flower_Flax_Purple,block,block_misc,,1,common,misc
Plant_Flower_Flax_White,block,block_misc,,1,common,misc
Plant_Flower_Flax_Yellow,block,block_misc,,1,common,misc
Plant_Flower_Hemlock,block,block_misc,,1,common,misc
Plant_Flower_Orchid_Blue,block,block_misc,,1,common,misc
Plant_Flower_Orchid_Cyan,block,block_misc,,1,common,misc
Plant_Flower_Orchid_Orange,block,block_misc,,1,common,misc
Plant_Flower_Orchid_Pink,block,block_misc,,1,common,misc
Plant_Flower_Orchid_Poisoned,block,block_misc,,1,common,misc
Plant_Flower_Orchid_Purple,block,block_misc,,1,common,misc
Plant_Flower_Orchid_Red,block,block_misc,,1,common,misc
Plant_Flower_Orchid_White,block,block_misc,,1,common,misc
Plant_Flower_Orchid_Yellow,block,block_misc,,1,common,misc
Plant_Flower_Poisoned_Orange,block,block_misc,,1,common,misc
Plant_Flower_Tall_Blue,block,block_misc,,1,common,misc
Plant_Flower_Tall_Cyan,block,block_misc,,1,common,misc
Plant_Flower_Tall_Cyan2,block,block_misc,,1,common,misc
Plant_Flower_Tall_Pink,block,block_misc,,1,common,misc
Plant_Flower_Tall_Purple,block,block_misc,,1,common,misc
Plant_Flower_Tall_Red,block,block_misc,,1,common,misc
Plant_Flower_Tall_Violet,block,block_misc,,1,common,misc
Plant_Flower_Tall_Yellow,block,block_misc,,1,common,misc
Plant_Flower_Water_Blue,block,block_misc,,1,common,misc
Plant_Flower_Water_Duckweed,block,block_misc,,1,common,misc
Plant_Flower_Water_Green,block,block_misc,,1,common,misc
Plant_Flower_Water_Purple,block,block_misc,,1,common,misc
Plant_Flower_Water_Red,block,block_misc,,1,common,misc
Plant_Flower_Water_White,block,block_misc,,1,common,misc
Plant_Fruit_Apple,block,block_misc,,1,common,misc
Plant_Fruit_Azure,block,block_misc,,1,common,misc
Plant_Fruit_Coconut,block,block_misc,,1,common,misc
Plant_Fruit_Mango,block,block_misc,,1,common,misc
Plant_Fruit_Pinkberry,block,block_misc,,1,common,misc
Plant_Fruit_Spiral,block,block_misc,,1,common,misc
Plant_Fruit_Windwillow,block,block_misc,,1,common,misc
Plant_Grass_Arid,block,block_misc,,1,common,misc
Plant_Grass_Arid_Short,block,block_misc,,1,common,misc
Plant_Grass_Arid_Tall,block,block_misc,,1,common,misc
Plant_Grass_Cave_Short,block,block_misc,,1,common,misc
Plant_Grass_Dry,block,block_misc,,1,common,misc
Plant_Grass_Dry_Tall,block,block_misc,,1,common,misc
Plant_Grass_Gnarled,block,block_misc,,1,common,misc
Plant_Grass_Gnarled_Short,block,block_misc,,1,common,misc
Plant_Grass_Gnarled_Tall,block,block_misc,,1,common,misc
Plant_Grass_Jungle,block,block_misc,,1,common,misc
Plant_Grass_Jungle_Short,block,block_misc,,1,common,misc
Plant_Grass_Jungle_Tall,block,block_misc,,1,common,misc
Plant_Grass_Lush,block,block_misc,,1,common,misc
Plant_Grass_Lush_Short,block,block_misc,,1,common,misc
Plant_Grass_Lush_Tall,block,block_misc,,1,common,misc
Plant_Grass_Poisoned,block,block_misc,,1,common,misc
Plant_Grass_Poisoned_Short,block,block_misc,,1,common,misc
Plant_Grass_Rocky,block,block_misc,,1,common,misc
Plant_Grass_Rocky_Short,block,block_misc,,1,common,misc
Plant_Grass_Rocky_Tall,block,block_misc,,1,common,misc
Plant_Grass_Sharp,block,block_misc,,1,common,misc
Plant_Grass_Sharp_Overgrown,block,block_misc,,1,common,misc
Plant_Grass_Sharp_Short,block,block_misc,,1,common,misc
Plant_Grass_Sharp_Tall,block,block_misc,,1,common,misc
Plant_Grass_Sharp_Wild,block,block_misc,,1,common,misc
Plant_Grass_Snowy,block,block_misc,,1,common,misc
Plant_Grass_Snowy_Short,block,block_misc,,1,common,misc
Plant_Grass_Snowy_Tall,block,block_misc,,1,common,misc
Plant_Grass_Wet,block,block_misc,,1,common,misc
Plant_Grass_Wet_Overgrown,block,block_misc,,1,common,misc
Plant_Grass_Wet_Short,block,block_misc,,1,common,misc
Plant_Grass_Wet_Tall,block,block_misc,,1,common,misc
Plant_Grass_Wet_Wild,block,block_misc,,1,common,misc
Plant_Grass_Winter,block,block_misc,,1,common,misc
Plant_Grass_Winter_Short,block,block_misc,,1,common,misc
Plant_Grass_Winter_Tall,block,block_misc,,1,common,misc
Plant_Hay_Bundle,block,block_misc,,1,common,misc
Plant_Lavender_Stage_0,block,block_misc,,1,common,misc
Plant_Leaves_Amber,block,block_misc,,1,common,misc
Plant_Leaves_Ash,block,block_misc,,1,common,misc
Plant_Leaves_Aspen,block,block_misc,,1,common,misc
Plant_Leaves_Autumn,block,block_misc,,1,common,misc
Plant_Leaves_Autumn_Floor,block,block_misc,,1,common,misc
Plant_Leaves_Azure,block,block_misc,,1,common,misc
Plant_Leaves_Bamboo,block,block_misc,,1,common,misc
Plant_Leaves_Banyan,block,block_misc,,1,common,misc
Plant_Leaves_Beech,block,block_misc,,1,common,misc
Plant_Leaves_Birch,block,block_misc,,1,common,misc
Plant_Leaves_Bottle,block,block_misc,,1,common,misc
Plant_Leaves_Bramble,block,block_misc,,1,common,misc
Plant_Leaves_Burnt,block,block_misc,,1,common,misc
Plant_Leaves_Camphor,block,block_misc,,1,common,misc
Plant_Leaves_Cedar,block,block_misc,,1,common,misc
Plant_Leaves_Crystal,block,block_misc,,1,common,misc
Plant_Leaves_Dead,block,block_misc,,1,common,misc
Plant_Leaves_Dry,block,block_misc,,1,common,misc
Plant_Leaves_Fig_Blue,block,block_misc,,1,common,misc
Plant_Leaves_Fir,block,block_misc,,1,common,misc
Plant_Leaves_Fir_Red,block,block_misc,,1,common,misc
Plant_Leaves_Fir_Snow,block,block_misc,,1,common,misc
Plant_Leaves_Fire,block,block_misc,,1,common,misc
Plant_Leaves_Goldentree,block,block_misc,gold,1,common,misc
Plant_Leaves_Gumboab,block,block_misc,,1,common,misc
Plant_Leaves_Jungle,block,block_misc,,1,common,misc
Plant_Leaves_Jungle_Floor,block,block_misc,,1,common,misc
Plant_Leaves_Maple,block,block_misc,,1,common,misc
Plant_Leaves_Oak,block,block_misc,,1,common,misc
Plant_Leaves_Palm,block,block_misc,,1,common,misc
Plant_Leaves_Palm_Arid,block,block_misc,,1,common,misc
Plant_Leaves_Palm_Oasis,block,block_misc,,1,common,misc
Plant_Leaves_Palo,block,block_misc,,1,common,misc
Plant_Leaves_Petrified,block,block_misc,,1,common,misc
Plant_Leaves_Poisoned,block,block_misc,,1,common,misc
Plant_Leaves_Poisoned_Floor,block,block_misc,,1,common,misc
Plant_Leaves_Redwood,block,block_misc,,1,common,misc
Plant_Leaves_Rhododendron,block,block_misc,,1,common,misc
Plant_Leaves_Sallow,block,block_misc,,1,common,misc
Plant_Leaves_Snow,block,block_misc,,1,common,misc
Plant_Leaves_Spiral,block,block_misc,,1,common,misc
Plant_Leaves_Stormbark,block,block_misc,,1,common,misc
Plant_Leaves_Windwillow,block,block_misc,,1,common,misc
Plant_Leaves_Wisteria_Wild,block,block_misc,,1,common,misc
Plant_Moss_Block_Blue,block,block_misc,,1,common,misc
Plant_Moss_Block_Green,block,block_misc,,1,common,misc
Plant_Moss_Block_Green_Dark,block,block_misc,,1,common,misc
Plant_Moss_Block_Red,block,block_misc,,1,common,misc
Plant_Moss_Block_Yellow,block,block_misc,,1,common,misc
Plant_Moss_Blue,block,block_misc,,1,common,misc
Plant_Moss_Cave_Blue,block,block_misc,,1,common,misc
Plant_Moss_Cave_Green,block,block_misc,,1,common,misc
Plant_Moss_Cave_Green_Dark,block,block_misc,,1,common,misc
Plant_Moss_Cave_Red,block,block_misc,,1,common,misc
Plant_Moss_Cave_Yellow,block,block_misc,,1,common,misc
Plant_Moss_Green,block,block_misc,,1,common,misc
Plant_Moss_Green_Dark,block,block_misc,,1,common,misc
Plant_Moss_Red,block,block_misc,,1,common,misc
Plant_Moss_Rug_Blue,block,block_misc,,1,common,misc
Plant_Moss_Rug_Green,block,block_misc,,1,common,misc
Plant_Moss_Rug_Green_Dark,block,block_misc,,1,common,misc
Plant_Moss_Rug_Lime,block,block_misc,,1,common,misc
Plant_Moss_Rug_Pink,block,block_misc,,1,common,misc
Plant_Moss_Rug_Red,block,block_misc,,1,common,misc
Plant_Moss_Rug_Yellow,block,block_misc,,1,common,misc
Plant_Moss_Short_Blue,block,block_misc,,1,common,misc
Plant_Moss_Short_Green,block,block_misc,,1,common,misc
Plant_Moss_Short_Green_Dark,block,block_misc,,1,common,misc
Plant_Moss_Short_Red,block,block_misc,,1,common,misc
Plant_Moss_Short_Yellow,block,block_misc,,1,common,misc
Plant_Moss_Wall_Blue,block,block_misc,,1,common,misc
Plant_Moss_Wall_Green,block,block_misc,,1,common,misc
Plant_Moss_Wall_Green_Dark,block,block_misc,,1,common,misc
Plant_Moss_Wall_Red,block,block_misc,,1,common,misc
Plant_Moss_Wall_Yellow,block,block_misc,,1,common,misc
Plant_Moss_Yellow,block,block_misc,,1,common,misc
Plant_Reeds_Arid,block,block_misc,,1,common,misc
Plant_Reeds_Lava,block,block_misc,,1,common,misc
Plant_Reeds_Marsh,block,block_misc,,1,common,misc
Plant_Reeds_Poison,block,block_misc,,1,common,misc
Plant_Reeds_Water,block,block_misc,,1,common,misc
Plant_Reeds_Wet,block,block_misc,,1,common,misc
Plant_Reeds_Winter,block,block_misc,,1,common,misc
Plant_Roots_Cave,block,block_misc,,1,common,misc
Plant_Roots_Cave_Small,block,block_misc,,1,common,misc
Plant_Roots_Leafy,block,block_misc,,1,common,misc
Plant_Sapling_Ash,block,block_misc,,1,common,misc
Plant_Sapling_Beech,block,block_misc,,1,common,misc
Plant_Sapling_Birch,block,block_misc,,1,common,misc
Plant_Sapling_Cedar,block,block_misc,,1,common,misc
Plant_Sapling_Crystal,block,block_misc,,1,common,misc
Plant_Sapling_Dry,block,block_misc,,1,common,misc
Plant_Sapling_Oak,block,block_misc,,1,common,misc
Plant_Sapling_Palm,block,block_misc,,1,common,misc
Plant_Sapling_Poisoned,block,block_misc,,1,common,misc
Plant_Sapling_Redwood,block,block_misc,,1,common,misc
Plant_Sapling_Spruce,block,block_misc,,1,common,misc
Plant_Sapling_Spruce_Frozen,block,block_misc,,1,common,misc
Plant_Sapling_Windwillow,block,block_misc,,1,common,misc
Plant_Seaweed_Arid_Red,block,block_misc,,1,common,misc
Plant_Seaweed_Arid_Short,block,block_misc,,1,common,misc
Plant_Seaweed_Arid_Stack,block,block_misc,,1,common,misc
Plant_Seaweed_Arid_Tall,block,block_misc,,1,common,misc
Plant_Seaweed_Arid_Yellow,block,block_misc,,1,common,misc
Plant_Seaweed_Dead_Eerie,block,block_misc,,1,common,misc
Plant_Seaweed_Dead_Ghostly,block,block_misc,,1,common,misc
Plant_Seaweed_Dead_Short,block,block_misc,,1,common,misc
Plant_Seaweed_Dead_Stack,block,block_misc,,1,common,misc
Plant_Seaweed_Dead_Tall,block,block_misc,,1,common,misc
Plant_Seaweed_Grass,block,block_misc,,1,common,misc
Plant_Seaweed_Grass_Bulbs,block,block_misc,,1,common,misc
Plant_Seaweed_Grass_Green,block,block_misc,,1,common,misc
Plant_Seaweed_Grass_Short,block,block_misc,,1,common,misc
Plant_Seaweed_Grass_Stack,block,block_misc,,1,common,misc
Plant_Seaweed_Grass_Tall,block,block_misc,,1,common,misc
Plant_Seaweed_Wet_Stack,block,block_misc,,1,common,misc
Plant_Seaweed_Winter_Aurora,block,block_misc,,1,common,misc
Plant_Seaweed_Winter_Blue,block,block_misc,,1,common,misc
Plant_Seaweed_Winter_Short,block,block_misc,,1,common,misc
Plant_Seaweed_Winter_Stack,block,block_misc,,1,common,misc
Plant_Seaweed_Winter_Tall,block,block_misc,,1,common,misc
Plant_Seeds_Pine,block,block_misc,,1,common,misc
Plant_Sunflower_Stage_0,block,block_misc,,1,common,misc
Plant_Test_Tree_Block,block,block_misc,,1,common,misc
Plant_Vine,block,block_misc,,1,common,misc
Plant_Vine_Green_Hanging,block,block_misc,,1,common,misc
Plant_Vine_Hanging,block,block_misc,,1,common,misc
Plant_Vine_Jungle,block,block_misc,,1,common,misc
Plant_Vine_Liana,block,block_misc,,1,common,misc
Plant_Vine_Liana_End,block,block_misc,,1,common,misc
Plant_Vine_Red_Hanging,block,block_misc,,1,common,misc
Plant_Vine_Rug,block,block_misc,,1,common,misc
Plant_Vine_Wall,block,block_misc,,1,common,misc
Plant_Vine_Wall_Dead,block,block_misc,,1,common,misc
Plant_Vine_Wall_Dry,block,block_misc,,1,common,misc
Plant_Vine_Wall_Poisoned,block,block_misc,,1,common,misc
Plant_Vine_Wall_Winter,block,block_misc,,1,common,misc
Rock_Aqua,block,block_misc,,1,common,misc
Rock_Aqua_Brick,block,block_misc,,1,common,misc
Rock_Aqua_Brick_Decorative,block,block_misc,,1,common,misc
Rock_Aqua_Brick_Ornate,block,block_misc,,1,common,misc
Rock_Aqua_Brick_Smooth,block,block_misc,,1,common,misc
Rock_Aqua_Cobble,block,block_misc,,1,common,misc
Rock_Basalt,block,terrain_block,,1,very_common,mass_block
Rock_Basalt:5,block,terrain_block,,1,very_common,mass_block
Rock_Basalt_Brick,block,terrain_block,,1,very_common,mass_block
Rock_Basalt_Brick_Decorative,block,terrain_block,,1,very_common,mass_block
Rock_Basalt_Brick_Ornate,block,terrain_block,,1,very_common,mass_block
Rock_Basalt_Brick_Smooth,block,terrain_block,,1,very_common,mass_block
Rock_Basalt_Cobble,block,terrain_block,,1,very_common,mass_block
Rock_Bedrock,block,block_misc,,1,common,misc
Rock_Calcite,block,block_misc,,1,common,misc
Rock_Calcite_Brick,block,block_misc,,1,common,misc
Rock_Calcite_Brick_Decorative,block,block_misc,,1,common,misc
Rock_Calcite_Brick_Ornate,block,block_misc,,1,common,misc
Rock_Calcite_Brick_Smooth,block,block_misc,,1,common,misc
Rock_Calcite_Cobble,block,block_misc,,1,common,misc
Rock_Chalk,block,block_misc,,1,common,misc
Rock_Gold_Brick,block,block_misc,gold,1,common,misc
Rock_Gold_Brick_Decorative,block,block_misc,gold,1,common,misc
Rock_Gold_Brick_Ornate,block,block_misc,gold,1,common,misc
Rock_Gold_Brick_Smooth,block,block_misc,gold,1,common,misc
Rock_Ledge,block,block_misc,,1,common,misc
Rock_Ledge_Brick,block,block_misc,,1,common,misc
Rock_Ledge_Brick_Decorative,block,block_misc,,1,common,misc
Rock_Ledge_Brick_Ornate,block,block_misc,,1,common,misc
Rock_Ledge_Brick_Smooth,block,block_misc,,1,common,misc
Rock_Lime_Brick,block,block_misc,,1,common,misc
Rock_Lime_Brick_Decorative,block,block_misc,,1,common,misc
Rock_Lime_Brick_Ornate,block,block_misc,,1,common,misc
Rock_Lime_Brick_Smooth,block,block_misc,,1,common,misc
Rock_Lime_Cobble,block,block_misc,,1,common,misc
Rock_Marble,block,terrain_block,,1,very_common,mass_block
Rock_Marble_Brick,block,terrain_block,,1,very_common,mass_block
Rock_Marble_Brick_Decorative,block,terrain_block,,1,very_common,mass_block
Rock_Marble_Brick_Ornate,block,terrain_block,,1,very_common,mass_block
Rock_Marble_Brick_Smooth,block,terrain_block,,1,very_common,mass_block
Rock_Marble_Cobble,block,terrain_block,,1,very_common,mass_block
Rock_Peach_Brick,block,block_misc,,1,common,misc
Rock_Quartzite,block,block_misc,,1,common,misc
Rock_Quartzite_Brick,block,block_misc,,1,common,misc
Rock_Quartzite_Brick_Decorative,block,block_misc,,1,common,misc
Rock_Quartzite_Brick_Ornate,block,block_misc,,1,common,misc
Rock_Quartzite_Brick_Smooth,block,block_misc,,1,common,misc
Rock_Quartzite_Cobble,block,block_misc,,1,common,misc
Rock_Salt,block,block_misc,,1,common,misc
Rock_Sandstone,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone:10,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone:17,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone:2,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone:3,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone:5,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_Brick,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_Brick_Decorative,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_Brick_Ornate,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_Brick_Smooth,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_Cobble,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_Red,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_Red:2,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_Red:3,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_Red:4,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_Red_Brick,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_Red_Brick_Decorative,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_Red_Brick_Ornate,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_Red_Brick_Smooth,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_Red_Cobble,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_White,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_White:2,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_White:3,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_White:4,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_White_Brick,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_White_Brick_Decorative,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_White_Brick_Ornate,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_White_Brick_Smooth,block,terrain_block,,1,very_common,mass_block
Rock_Sandstone_White_Cobble,block,terrain_block,,1,very_common,mass_block
Rock_Shale,block,terrain_block,,1,very_common,mass_block
Rock_Shale_Brick,block,terrain_block,,1,very_common,mass_block
Rock_Shale_Brick_Decorative,block,terrain_block,,1,very_common,mass_block
Rock_Shale_Brick_Ornate,block,terrain_block,,1,very_common,mass_block
Rock_Shale_Brick_Smooth,block,terrain_block,,1,very_common,mass_block
Rock_Shale_Cobble,block,terrain_block,,1,very_common,mass_block
Rock_Slate,block,terrain_block,,1,very_common,mass_block
Rock_Slate_Brick,block,terrain_block,,1,very_common,mass_block
Rock_Slate_Brick_Decorative,block,terrain_block,,1,very_common,mass_block
Rock_Slate_Brick_Ornate,block,terrain_block,,1,very_common,mass_block
Rock_Slate_Brick_Smooth,block,terrain_block,,1,very_common,mass_block
Rock_Slate_Cobble,block,terrain_block,,1,very_common,mass_block
Rock_Stone,block,terrain_block,,1,very_common,mass_block
Rock_Stone_Aqua,block,terrain_block,,1,very_common,mass_block
Rock_Stone_Brick,block,terrain_block,,1,very_common,mass_block
Rock_Stone_Brick_Decorative,block,terrain_block,,1,very_common,mass_block
Rock_Stone_Brick_Ornate,block,terrain_block,,1,very_common,mass_block
Rock_Stone_Brick_Smooth,block,terrain_block,,1,very_common,mass_block
Rock_Stone_Cobble,block,terrain_block,,1,very_common,mass_block
Rock_Stone_Cobble_Mossy,block,terrain_block,,1,very_common,mass_block
Rock_Stone_Mossy,block,terrain_block,,1,very_common,mass_block
Rock_Volcanic,block,terrain_block,,1,very_common,mass_block
Rock_Volcanic_Brick,block,terrain_block,,1,very_common,mass_block
Rock_Volcanic_Brick_Decorative,block,terrain_block,,1,very_common,mass_block
Rock_Volcanic_Brick_Ornate,block,terrain_block,,1,very_common,mass_block
Rock_Volcanic_Brick_Smooth,block,terrain_block,,1,very_common,mass_block
Rock_Volcanic_Cobble,block,terrain_block,,1,very_common,mass_block
Rock_Volcanic_Cracked_Lava,block,terrain_block,,1,very_common,mass_block
Rubble_Aqua,block,block_misc,,1,common,misc
Rubble_Aqua_Medium,block,block_misc,,1,common,misc
Rubble_Basalt,block,terrain_block,,1,very_common,mass_block
Rubble_Basalt_Medium,block,terrain_block,,1,very_common,mass_block
Rubble_Calcite,block,block_misc,,1,common,misc
Rubble_Calcite_Medium,block,block_misc,,1,common,misc
Rubble_Ice,block,block_misc,,1,common,misc
Rubble_Ice_Medium,block,block_misc,,1,common,misc
Rubble_Marble,block,terrain_block,,1,very_common,mass_block
Rubble_Marble_Medium,block,terrain_block,,1,very_common,mass_block
Rubble_Quartzite,block,block_misc,,1,common,misc
Rubble_Quartzite_Medium,block,block_misc,,1,common,misc
Rubble_Sandstone,block,terrain_block,,1,very_common,mass_block
Rubble_Sandstone_Medium,block,terrain_block,,1,very_common,mass_block
Rubble_Sandstone_Red,block,terrain_block,,1,very_common,mass_block
Rubble_Sandstone_Red_Medium,block,terrain_block,,1,very_common,mass_block
Rubble_Sandstone_White,block,terrain_block,,1,very_common,mass_block
Rubble_Sandstone_White_Medium,block,terrain_block,,1,very_common,mass_block
Rubble_Shale,block,terrain_block,,1,very_common,mass_block
Rubble_Shale_Medium,block,terrain_block,,1,very_common,mass_block
Rubble_Slate,block,terrain_block,,1,very_common,mass_block
Rubble_Slate_Medium,block,terrain_block,,1,very_common,mass_block
Rubble_Stone,block,terrain_block,,1,very_common,mass_block
Rubble_Stone_Medium,block,terrain_block,,1,very_common,mass_block
Rubble_Stone_Mossy,block,terrain_block,,1,very_common,mass_block
Rubble_Stone_Mossy_Medium,block,terrain_block,,1,very_common,mass_block
Rubble_Volcanic,block,terrain_block,,1,very_common,mass_block
Rubble_Volcanic_Medium,block,terrain_block,,1,very_common,mass_block
Soil_Clay:2,block,block_misc,,1,common,misc
Soil_Clay_Ocean_Brick,block,block_misc,,1,common,misc
Soil_Clay_Ocean_Brick_Decorative,block,block_misc,,1,common,misc
Soil_Clay_Ocean_Brick_Ornate,block,block_misc,,1,common,misc
Soil_Clay_Ocean_Brick_Smooth,block,block_misc,,1,common,misc
Soil_Clay_Red:2,block,block_misc,,1,common,misc
Soil_Clay_Red:3,block,block_misc,,1,common,misc
Soil_Dirt,block,block_misc,,1,common,misc
Soil_Dirt_Burnt,block,block_misc,,1,common,misc
Soil_Dirt_Cold,block,block_misc,,1,common,misc
Soil_Dirt_Dry,block,block_misc,,1,common,misc
Soil_Dirt_Dry:2,block,block_misc,,1,common,misc
Soil_Dirt_Poisoned,block,block_misc,,1,common,misc
Soil_Grass,block,block_misc,,1,common,misc
Soil_Grass_Burnt,block,block_misc,,1,common,misc
Soil_Grass_Cold,block,block_misc,,1,common,misc
Soil_Grass_Deep,block,block_misc,,1,common,misc
Soil_Grass_Dry,block,block_misc,,1,common,misc
Soil_Grass_Full,block,block_misc,,1,common,misc
Soil_Grass_Sunny,block,block_misc,,1,common,misc
Soil_Grass_Wet,block,block_misc,,1,common,misc
Soil_Gravel,block,block_misc,,1,common,misc
Soil_Gravel:2,block,block_misc,,1,common,misc
Soil_Gravel_Mossy,block,block_misc,,1,common,misc
Soil_Gravel_Sand,block,block_misc,,1,common,misc
Soil_Gravel_Sand:2,block,block_misc,,1,common,misc
Soil_Gravel_Sand:3,block,block_misc,,1,common,misc
Soil_Gravel_Sand:4,block,block_misc,,1,common,misc
Soil_Gravel_Sand_Red,block,block_misc,,1,common,misc
Soil_Gravel_Sand_White,block,block_misc,,1,common,misc
Soil_Gravel_Sand_White:2,block,block_misc,,1,common,misc
Soil_Pebbles,block,block_misc,,1,common,misc
Soil_Pebbles_Frozen,block,block_misc,,1,common,misc
Soil_Sand_Red,block,block_misc,,1,common,misc
Soil_Sand_White,block,block_misc,,1,common,misc
Soil_Snow,block,block_misc,,1,common,misc
Soil_Snow_Half,block,block_misc,,1,common,misc
Wood_Amber_Branch_Corner,block,block_misc,,1,common,misc
Wood_Amber_Branch_Long,block,block_misc,,1,common,misc
Wood_Amber_Branch_Short,block,block_misc,,1,common,misc
Wood_Amber_Roots,block,block_misc,,1,common,misc
Wood_Amber_Trunk,block,block_misc,,1,common,misc
Wood_Amber_Trunk_Full,block,block_misc,,1,common,misc
Wood_Ash_Branch_Corner,block,block_misc,,1,common,misc
Wood_Ash_Branch_Long,block,block_misc,,1,common,misc
Wood_Ash_Branch_Short,block,block_misc,,1,common,misc
Wood_Ash_Roots,block,block_misc,,1,common,misc
Wood_Ash_Trunk,block,block_misc,,1,common,misc
Wood_Ash_Trunk_Full,block,block_misc,,1,common,misc
Wood_Aspen_Branch_Corner,block,block_misc,,1,common,misc
Wood_Aspen_Branch_Long,block,block_misc,,1,common,misc
Wood_Aspen_Branch_Short,block,block_misc,,1,common,misc
Wood_Aspen_Roots,block,block_misc,,1,common,misc
Wood_Aspen_Trunk,block,block_misc,,1,common,misc
Wood_Aspen_Trunk_Full,block,block_misc,,1,common,misc
Wood_Azure_Branch_Corner,block,block_misc,,1,common,misc
Wood_Azure_Branch_Long,block,block_misc,,1,common,misc
Wood_Azure_Branch_Short,block,block_misc,,1,common,misc
Wood_Azure_Roots,block,block_misc,,1,common,misc
Wood_Azure_Trunk,block,block_misc,,1,common,misc
Wood_Azure_Trunk_Full,block,block_misc,,1,common,misc
Wood_Bamboo_Branch_Long,block,block_misc,,1,common,misc
Wood_Bamboo_Trunk,block,block_misc,,1,common,misc
Wood_Banyan_Branch_Corner,block,block_misc,,1,common,misc
Wood_Banyan_Branch_Long,block,block_misc,,1,common,misc
Wood_Banyan_Branch_Short,block,block_misc,,1,common,misc
Wood_Banyan_Roots,block,block_misc,,1,common,misc
Wood_Banyan_Trunk,block,block_misc,,1,common,misc
Wood_Banyan_Trunk_Full,block,block_misc,,1,common,misc
Wood_Beech_Branch_Corner,block,block_misc,,1,common,misc
Wood_Beech_Branch_Long,block,block_misc,,1,common,misc
Wood_Beech_Branch_Short,block,block_misc,,1,common,misc
Wood_Beech_Roots,block,block_misc,,1,common,misc
Wood_Beech_Trunk,block,block_misc,,1,common,misc
Wood_Beech_Trunk_Full,block,block_misc,,1,common,misc
Wood_Birch_Branch_Corner,block,block_misc,,1,common,misc
Wood_Birch_Branch_Long,block,block_misc,,1,common,misc
Wood_Birch_Branch_Short,block,block_misc,,1,common,misc
Wood_Birch_Roots,block,block_misc,,1,common,misc
Wood_Birch_Trunk,block,block_misc,,1,common,misc
Wood_Birch_Trunk_Full,block,block_misc,,1,common,misc
Wood_Blackwood_Decorative,block,block_misc,,1,common,misc
Wood_Blackwood_Ornate,block,block_misc,,1,common,misc
Wood_Blackwood_Planks,block,block_misc,,1,common,misc
Wood_Bottletree_Branch_Corner,block,block_misc,,1,common,misc
Wood_Bottletree_Branch_Long,block,block_misc,,1,common,misc
Wood_Bottletree_Branch_Short,block,block_misc,,1,common,misc
Wood_Bottletree_Roots,block,block_misc,,1,common,misc
Wood_Bottletree_Trunk,block,block_misc,,1,common,misc
Wood_Bottletree_Trunk_Full,block,block_misc,,1,common,misc
Wood_Burnt_Branch_Corner,block,block_misc,,1,common,misc
